circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Single,No_Kink,571,341978
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Double,No_MSF,522,240192
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Double,No_Top,522,235296
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Double,No_MP,523,302406
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Double,No_Kink,523,334666
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Double,Yes_Kink,524,335341
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Proj.,No_MSF,420,196128
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Proj.,No_Top,420,191232
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Proj.,No_MP,433,663921
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Proj.,No_Kink,443,727215
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,outer,1,SA,1.0,2,Proj.,Yes_Kink,446,723885
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Single,No_MSF,211,282944
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Single,No_Top,211,276832
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Single,No_MP,216,438596
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Single,No_Kink,221,471974
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Double,No_MSF,177,238336
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Double,No_Top,177,232224
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Double,No_MP,184,401408
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Double,No_Kink,188,455316
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Double,Yes_Kink,194,474904
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Proj.,No_MSF,108,147808
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Proj.,No_Top,108,141696
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Proj.,No_MP,135,567653
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Proj.,No_Kink,141,612891
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,0,Proj.,Yes_Kink,153,649661
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Single,No_MSF,2072,403168
