circuit,factory,layer count,allocator,msf coeff,routing_algo,routing_option,total code beat,circuit volume
result_SELECT_100_random_local_OBC_0_0_4,inner,2,SA,1,Single,Yes_Kink,695,312200
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,inner,2,SA,0.1,Proj,No_Kink,544,905690
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Double,Yes_Kink,601,425953
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Double,No_Kink,584,419739
result_SELECT_100_random_local_OBC_0_0_4,inner,2,SA,0.1,Proj,Yes_Kink,553,909958
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Single,No_Kink,668,433262
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Double,No_Kink,718,385638
result_SELECT_100_random_local_OBC_0_0_4,inner,2,SA,1,Proj,No_Kink,567,969331
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Proj,No_Kink,562,868663
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Single,Yes_Kink,673,442414
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Double,Yes_Kink,728,389790
result_SELECT_100_random_local_OBC_0_0_4,inner,2,SA,1,Proj,Yes_Kink,585,978790
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,inner,2,random,0,Proj,Yes_Kink,578,861552
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Double,No_Kink,717,386883
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Single,No_Kink,867,404234
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Double,Yes_Kink,741,396417
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Proj,No_Kink,679,983320
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Single,No_Kink,873,406766
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Double,No_Kink,702,376589
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Double,Yes_Kink,721,384024
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.001,Proj,Yes_Kink,699,995316
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Single,No_Kink,850,393666
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Proj,No_Kink,672,970981
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Double,No_Kink,709,374751
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.01,Proj,Yes_Kink,695,985887
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Double,Yes_Kink,733,388394
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Single,No_Kink,861,391375
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Proj,Yes_Kink,667,948261
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,0.1,Proj,No_Kink,647,940147
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Double,No_Kink,671,583867
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Double,Yes_Kink,679,583420
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Proj,No_Kink,692,1000368
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Double,No_Kink,602,303976
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Single,No_Kink,982,672472
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Proj,No_Kink,577,830014
result_SELECT_100_random_local_OBC_0_0_4,outer,1,SA,1,Proj,Yes_Kink,719,1020006
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Double,Yes_Kink,622,310944
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Single,No_Kink,682,312044
result_SELECT_100_random_local_OBC_0_0_4,outer,1,random,0,Proj,Yes_Kink,587,828111
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Double,No_Kink,595,306750
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Single,Yes_Kink,700,334465
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Double,Yes_Kink,617,313206
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Single,No_Kink,673,315278
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Double,No_Kink,602,297584
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Single,Yes_Kink,688,335489
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Double,Yes_Kink,617,302331
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Proj,No_Kink,565,994054
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Single,No_Kink,678,304627
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.001,Proj,Yes_Kink,580,1000831
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Single,Yes_Kink,704,327289
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Double,No_Kink,604,290219
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Proj,Yes_Kink,554,962283
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Double,Yes_Kink,620,294768
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Single,No_Kink,684,296631
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.01,Proj,No_Kink,543,956614
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Double,No_MSF,567,138037
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Double,No_Top,567,154820
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Single,Yes_Kink,701,318879
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Proj,Yes_Kink,554,956275
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Proj,No_MSF,507,19048
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,0.1,Proj,No_Kink,545,958783
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Proj,No_Top,507,36072
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Single,No_MSF,644,158370
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Double,No_Kink,583,426649
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Single,No_Top,644,175026
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Double,Yes_Kink,601,431787
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Proj,Yes_Kink,584,976668
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_4,outer,2,SA,1,Proj,No_Kink,567,966290
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Single,No_Kink,666,440456
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Single,Yes_Kink,665,449535
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Double,No_Kink,511,439066
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Double,Yes_Kink,522,446625
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Proj,No_Kink,530,935718
result_SELECT_100_random_local_OBC_0_0_4,outer,2,random,0,Proj,Yes_Kink,533,922412
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Single,No_Kink,613,447258
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Double,No_Kink,533,453725
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Double,Yes_Kink,544,465208
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Single,No_Kink,638,468723
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Double,No_Kink,527,448781
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Double,Yes_Kink,536,455892
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Proj,No_Kink,485,1130737
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.001,Proj,Yes_Kink,504,1157530
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Single,No_Kink,637,458275
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Proj,No_Kink,523,1224172
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Double,No_Kink,540,443099
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Double,Yes_Kink,552,460446
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.01,Proj,Yes_Kink,541,1236193
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Single,No_Kink,633,449491
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Proj,Yes_Kink,545,1239800
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,0.1,Proj,No_Kink,528,1217092
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Double,No_Kink,493,738298
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Proj,No_Kink,551,1273471
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Double,No_Kink,376,329481
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,1,SA,1,Proj,Yes_Kink,571,1293686
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Double,Yes_Kink,504,752540
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Double,Yes_Kink,396,335936
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Single,No_Kink,813,872304
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Proj,No_Kink,387,904297
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Single,No_Kink,428,328500
result_SELECT_100_random_local_OBC_0_0_5,inner,1,random,0,Proj,Yes_Kink,397,910744
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Single,Yes_Kink,449,353907
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Double,No_Kink,376,325677
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Double,Yes_Kink,391,331331
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Proj,No_Kink,374,970277
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Single,No_Kink,427,326667
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Double,No_Kink,367,309077
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Single,Yes_Kink,445,350971
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.001,Proj,Yes_Kink,387,988293
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Double,Yes_Kink,388,316393
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Single,No_Kink,426,313522
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Proj,No_Kink,360,952576
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Single,Yes_Kink,438,334807
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Double,No_Kink,361,298097
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Double,Yes_Kink,376,303522
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.01,Proj,Yes_Kink,373,970778
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Single,No_Kink,417,301242
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Proj,No_Kink,352,915490
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Single,Yes_Kink,432,322845
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,0.1,Proj,Yes_Kink,363,939582
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Double,No_Kink,340,494311
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Proj,No_Kink,333,882584
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Double,Yes_Kink,359,497099
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,inner,2,SA,1,Proj,Yes_Kink,348,904599
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Single,No_Kink,408,504998
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Double,No_Kink,553,465579
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Proj,No_Kink,294,780702
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Double,Yes_Kink,561,472384
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Proj,Yes_Kink,302,781236
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,inner,2,random,0,Single,Yes_Kink,412,517119
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Single,No_Kink,689,479707
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Double,No_Kink,546,459491
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Double,Yes_Kink,555,471252
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Single,No_Kink,665,473247
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Double,No_Kink,547,460743
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Double,Yes_Kink,554,467955
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Proj,Yes_Kink,534,1239522
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.001,Proj,No_Kink,516,1217587
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Proj,No_Kink,505,1187541
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Single,No_Kink,650,464871
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Proj,No_MSF,256,20008
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Proj,No_Top,256,37800
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Double,No_Kink,583,464499
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.01,Proj,Yes_Kink,518,1196255
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Single,No_MSF,380,136761
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Single,No_Top,380,153765
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,1,Double,Yes_Kink,595,475563
result_SELECT_100_random_local_OBC_0_0_5,outer,1,random,0,Double,No_MSF,311,111243
result_SELECT_100_random_local_OBC_0_0_5,outer,1,random,0,Double,No_Top,312,128937
result_SELECT_100_random_local_OBC_0_0_5,outer,1,SA,0.1,Proj,Yes_Kink,489,1134383
