circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Double,No_Kink,473,685997
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Double,Yes_Kink,479,694093
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0,10,Single,No_Kink,697,1441720
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Single,No_Kink,484,665735
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Single,Yes_Kink,484,682348
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Double,No_Kink,473,699616
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Double,Yes_Kink,476,694442
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1,10,Proj,Yes_Kink,1617,4160446
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Single,No_Kink,484,671730
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1,10,Proj,No_Kink,1672,4411351
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0,10,Proj,Yes_Kink,1181,4765904
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Single,Yes_Kink,484,688492
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,10,Proj,Yes_Kink,2134,5785531
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0,10,Proj,No_Kink,1107,4647891
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Double,No_Kink,473,687721
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Double,Yes_Kink,479,691124
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Single,No_Kink,484,673679
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,10,Proj,Yes_Kink,2717,6713163
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Single,Yes_Kink,485,687478
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Double,No_Kink,474,673646
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Double,Yes_Kink,474,675266
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,10,Proj,No_Kink,2882,7145674
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,10,Proj,No_Kink,2233,6266973
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0,10,Proj,No_Kink,1388,5713207
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Single,No_Kink,483,656659
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0,10,Proj,Yes_Kink,1337,5476677
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Single,Yes_Kink,483,673210
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Double,No_Kink,574,1094387
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Double,Yes_Kink,585,1097203
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Single,No_Kink,670,1119589
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,10,Proj,Yes_Kink,3355,8830836
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0,10,Single,Yes_Kink,607,1107781
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Double,No_Kink,472,983342
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,10,Proj,No_Kink,3344,9238266
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Double,Yes_Kink,474,987192
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Single,No_Kink,488,988038
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Proj,Yes_Kink,1782,5225714
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,10,Proj,No_Kink,1792,5539928
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Double,No_Kink,468,877198
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Proj,Yes_Kink,2728,7297236
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Single,Yes_Kink,487,997632
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Double,Yes_Kink,470,869132
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,10,Proj,No_Kink,2805,7736963
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Single,No_Kink,494,815033
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Double,No_Kink,470,894435
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Double,Yes_Kink,472,900410
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Proj,Yes_Kink,1584,4393710
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Single,No_Kink,489,817745
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1,10,Proj,No_Kink,1661,4729323
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Double,No_Kink,469,847838
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Double,Yes_Kink,469,848668
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Proj,Yes_Kink,462,1818705
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Proj,Yes_Kink,2201,5778164
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Single,No_Kink,483,807294
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,10,Proj,No_Kink,462,1837780
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Proj,No_Kink,462,1851137
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,10,Proj,Yes_Kink,462,1827894
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Double,No_Kink,473,908507
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Double,Yes_Kink,478,896123
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,10,Proj,No_Kink,2178,6163596
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Single,No_Kink,496,827357
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Proj,No_Kink,462,1807158
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,10,Proj,Yes_Kink,462,1775280
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Double,No_Kink,794,1406123
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Double,Yes_Kink,794,1402437
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,naive,0,10,Single,No_Kink,1044,1552041
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Proj,No_Kink,473,1841746
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1,10,Proj,Yes_Kink,466,1827426
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Double,No_Kink,490,1354948
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Double,No_Kink,470,711831
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Double,Yes_Kink,496,1352679
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Double,Yes_Kink,471,711028
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Proj,Yes_Kink,1431,5586601
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Single,No_Kink,477,708036
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Single,No_Kink,742,1564959
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0,10,Proj,No_Kink,1496,5963672
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Single,Yes_Kink,477,720134
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Double,No_Kink,473,721367
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Double,No_Top,473,412560
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Double,Yes_Kink,479,716629
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Single,No_Kink,480,711906
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Proj,No_Top,451,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Double,No_Kink,472,710489
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.01,10,Single,Yes_Kink,481,721391
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Single,No_Top,483,420755
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.1,10,Double,Yes_Kink,474,705510
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,SA,0.001,10,Proj,No_Kink,451,1681520
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,random,0,10,Proj,No_Kink,566,2394487
