circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Single,Yes_Kink,1333,425293
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Double,No_MSF,721,123100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Double,No_Top,1211,146600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Double,No_Kink,1226,462539
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Double,Yes_Kink,1267,473036
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Proj,No_MSF,390,90000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Proj,No_Top,1160,141500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Proj,No_Kink,1201,691470
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,2,SA,0.001,1,Proj,Yes_Kink,1224,685886
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Single,No_MSF,744,125400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Single,No_Top,1231,148600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Single,No_Kink,1283,339746
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Single,Yes_Kink,1288,340721
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Double,No_MSF,721,123100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Double,No_Top,1211,146600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Double,No_Kink,1219,360265
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Double,Yes_Kink,1238,373611
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Proj,No_MSF,390,90000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Proj,No_Top,1160,141500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Proj,No_Kink,1226,667353
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,1,Proj,Yes_Kink,1234,641312
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Single,No_MSF,756,152100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Single,No_Top,1864,237400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Single,No_Kink,1901,491329
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Single,Yes_Kink,1909,489938
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Double,No_MSF,749,151400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Double,No_Top,1861,237100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Double,No_Kink,1863,509221
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Double,Yes_Kink,1875,522967
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Proj,No_MSF,390,115500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Proj,No_Top,1740,225000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Proj,No_Kink,2020,1149467
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,2,Proj,Yes_Kink,2024,1127573
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Single,No_MSF,1069,304784
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Single,No_Top,1069,300112
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Single,No_Kink,1070,362955
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Single,Yes_Kink,1070,373535
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Double,No_MSF,987,282480
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Double,No_Top,987,277808
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Double,No_Kink,990,355595
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Double,Yes_Kink,1024,361371
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Proj,No_MSF,837,241680
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Proj,No_Top,837,237008
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Proj,No_Kink,851,901805
